"In a world ravaged by ______, our only solace is ______.",A so-so relationship with the GOP donor class.
"In a world ravaged by ___, our only solace is ___.",A sober Irishman who doesn't care for potatoes.
"In addition to Black History month, Donald Trump has created _________ history month.",A sober Irishman who doesn’t care for potatoes.
"In addition to breakfast, McDonalds now serves ______ all day.",A sober Irishman.
"In addition to ladyboys, it's best to watch out for ______ while in Thailand.",A sobering quantity of chili cheese fries.
"In an argument, never begin a sentence with ________.",A soccer ball to the crotch.
"In an attempt to appeal to Air Force dependents, Sesame Street has created ""Big Blue,"" a character who teaches the other muppets about ______.","A sofa that says “I have style, but I like to be comfortable.”"
"In an attempt to reach a wider audience, the National Museum of Australia has opened an interactive exhibit on ______.",A Soft Pink Hole
"In an attempt to reach a wider audience, the Royal Ontario Museum has opened an interactive exhibit on ______.",A Soft Wet Kiss
"In an attempt to reach a wider audience, the Smithsonian Museum of Natural History has opened an interactive exhibit on ______.","A softer, more ticklish Corps that's powered by unicorn cum."
"In an attempt to recreate conditions just after the Big Bang, physicists at the LHC are observing collisions between ______ and ______.",A soggy biscuit.
"In an effort to fight poverty in America, Trump bans _________ for U.S. citizens.",A soggy bowl of corn flakes
"In an exclusive CNN interview, the Pope revealed his new hobby: ______.",A soggy Sao.
"In an incredible plot twist, ______ was the murderer and it was done with _______.",A soiled baby diaper fight.
"In ancient Sparta, boys became men only after killing and eating ______.",A soiled g-string
"In Arabic, OORAH translates to ______.",A soiled undershirt worn by an overweight construction worker
"In Australia, ______ is twice as big and twice as deadly.",A solar powered dildo
"In Belmarsh Prison, word is you can trade 200 cigarettes for ______.",A solid five-year plan.
"In bookstores now: ""From ______ to ______: A memoir.""",A solid gold golf course.
"In bourgeois society, capital is independent and has individuality, while the living person is ______.",A solid platinum trophy wife with diamond-encrusted accents.
"In breaking news: they've finally entered Pike River mine, just to find ______.",a solid pyramid of fat
"In Breaking News: they've finaly entered Pike River Mine, just to find ______.",a solid ROI (return on investment)
"In chemistry lab today ""Insert Name"" learned how to make explosives by/with ______.",A solution in search of a problem.
"In class today, we learned how to say ______ in Spanish.",A song about how great Nebraska is.
"in downward dog, my yoga instructor walked up behind me and said ______",A sopping wet vagine.
"In exchange for safe passage, Colombian drug cartels are now bribing Seaman with _______.",a sort of animal balloon
"In Footrot Flats, if you look inside the bitch's box, you'll find ______",A sort of badger-haired old merman
"In grade school, I excelled at ________.",a sort of disinfecting agent
"In her latest feature-length film, Tracy Beaker struggles with ______ for the first time.",a sort of prodigious dyspepsia
"In her latest feature-length film, Tracy Beaker struggles with ___________ for the first time.","a sort of whisker, or rather a moustache"
"In high school, I was popular with the football team for ____.","A soulful rendition of ""Ol' Man River."""
"In high school, I was voted the most likely to ______.",A sound night's sleep.
"In high school, this girl tweeted about me, that I ____(ed)!",A soundproof crib
In hindsight having ______ at a child's birthday party was a bad idea.,A spandex clad douchebag
"In hindsight, ______ was probably ill-advised.",A spanking
"In hindsight, it seems obvious that ______ was never going to cure ______.",A spastic nerd.
"In his farewell address, George Washington famously warned Americans about the dangers of ______.",A special little snowflake.
"In his final interview, Robin Williams discussed his private battle with ______.",A special needs child eating a pillow.
"In his first 100 days in office, Bernie would tackle the threat of _________.",A special snowflake.
"In his latest philanthropic effort, Bill Gates plans to donate billions of dollars to support ______.",A specially trained robot that tortures annoying family members.
In his most astonishing magic trick yet Dynamo is now able to control ____ with ____,a speculum (a medical tool for investigating body orifices)
"In his new action comedy, Jackie Chan must fend off ninjas while also dealing with ______.","A speedo, a small dick, and a hairy chest."
"In his new book, author David Sedaris details his life-long love affair with ______.",A spider so big it could eat a man
"In his new comedy, Casper de Vries is ___ trapped in the body of ___.",A spiffy new cardigan.
"In his new comedy, Casper de Vries us ___ trapped in the body of ___.",A split personality that runs amok while I'm asleep
"In his new self-produced album, Kanye West raps over the sounds of ______.",A sponge
"In his new summer comedy, Rob Schneider is ______ trapped in the body of ______.",A spontaneous 'Careless Whisper' saxophone solo
"In his newest and most difficult stunt, David Blaine must escape from ______.",A spontaneous conga line.
"In his next movie, Rob Schneider is ______.",A spontaneous musical number.
"In his youth, St. Augustine struggled with ______.",a spoonful of jizz
"In its new tourism campaign, Detroit proudly proclaims that it has finally eliminated ______.",A sprinkle of the finest crystal meth on the eyeballs.
"In its new tourism campaign, Soweto proudly proclaims that it has finally eliminated ___.",A squad of Marines breaking down the front door.
"In J.K. Rowling's new novel, Harry Potter and the Cursed Corps, Harry uses ______ in his fight against the dark forces of ______.",A squadron of moles wearing aviator goggles.
"In junior high, my favorite teacher taught me about ________.",a squeeze of the hand
"In Kentucky, it is illegal to keep ______ in your underwear, unless you are ______.",A squirrel fight
In KZN there are whisperings that Nkandla has a secret room devoted to ___.,A squirt gun full of cat pee.
"In KZN, there are whisperings that Nkandla has a secret room devoted to ___.",A sriracha filled doughnut.
"In L.A. County Jail, word is you can trade 200 cigarettes for ______.",A SSgt whi is functionally illiterate.
"In line with our predictions, we find a robust correlation between ______ and ______ (p<.05).",A stack of bunnies in a trenchcoat.
"In M. Night Shyamalan's new movie, Bruce Willis discovers that ______ had really been ______ all along.",A stack of puppies in a trench coat.
"In Michael Jackson's final moments, he thought about ______.",A staff officer referencing Clausewitz.
"In Michael Jackson's final moments, he thought about ___.",A star on the Hollywood Walk of Fame.
"In middle school, the biggest rumor about me was ____.",A Star Wars® backpack with matching lunch box and undies.
"In my day, ______ only cost a nickel.",A Stark family where all of the children survive.
In my dream there were zombies _________.,A startingly high-pitched voice
